"response","Country","Number","question"
"Caused mostly by human activities","Sri.Lanka",55.28792906,"Ques__Climate_beliefs"
"Caused mostly by human activities","Sub.Saharan.Africa",32.97115443,"Ques__Climate_beliefs"
"Caused mostly by human activities","Sweden",60.81944773,"Ques__Climate_beliefs"
"Caused mostly by human activities","Switzerland",51.93145729,"Ques__Climate_beliefs"
"Caused mostly by human activities","Taiwan",60.33640726,"Ques__Climate_beliefs"
"Caused mostly by human activities","Tanzania",47.46190365,"Ques__Climate_beliefs"
"Caused mostly by human activities","Thailand",38.72573709,"Ques__Climate_beliefs"
"Caused mostly by human activities","Trinidad.and.Tobago",37.15058868,"Ques__Climate_beliefs"
"Caused mostly by human activities","Tunisia",35.66162224,"Ques__Climate_beliefs"
"Caused mostly by human activities","Turkey",41.34462559,"Ques__Climate_beliefs"
"Caused mostly by human activities","United.Arab.Emirates",39.02727942,"Ques__Climate_beliefs"
"Caused mostly by human activities","United.Kingdom",56.92141349,"Ques__Climate_beliefs"
"Caused mostly by human activities","United.States",41.83911452,"Ques__Climate_beliefs"
"Caused mostly by human activities","Uruguay",56.14771137,"Ques__Climate_beliefs"
"Caused mostly by human activities","Uzbekistan",36.89845492,"Ques__Climate_beliefs"
"Caused mostly by human activities","Vietnam",27.3497174,"Ques__Climate_beliefs"
"Caused mostly by human activities","Yemen",20.52849747,"Ques__Climate_beliefs"
"Caused mostly by human activities","Zambia",36.07369742,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Albania",12.88271059,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Algeria",14.82769984,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Angola",22.26288799,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Argentina",13.811773,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Armenia",12.96413753,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Asian...Pacific.Islands",14.85603929,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Australia",10.37523833,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Austria",7.151131018,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Azerbaijan",17.79069221,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Bangladesh",11.98283668,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Belgium",7.307503667,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Benin",19.57464599,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Bolivia..Plurinational.State.of.",19.43000189,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Bosnia.and.Herzegovina",12.33004319,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Botswana",26.95874696,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Brazil",12.91106262,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Bulgaria",8.03643382,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Burkina.Faso",22.14732008,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Cambodia",18.31385705,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Cameroon",24.92217159,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Canada",9.269584567,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Caribbean",16.53284347,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Chile",14.78529425,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Colombia",18.11908749,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Congo..Democratic.Republic.of.the.",28.13642781,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Costa.Rica",10.49756827,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Cote.d.Ivoire",21.26844706,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Croatia",5.595572063,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Cyprus",11.98288787,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Czechia",9.07921151,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Denmark",5.185048525,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Dominican.Republic",27.61555964,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Ecuador",21.1448395,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Egypt",20.83964504,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","El.Salvador",18.34541501,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Finland",9.973470645,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","France",5.68359169,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Germany",8.115252933,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Ghana",18.11870756,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Greece",5.04081284,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Guatemala",21.8313999,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Haiti",34.93717893,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Honduras",24.04194661,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Hong.Kong",8.744106203,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Hungary",4.464079603,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","India",16.70982495,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Indonesia",19.33786741,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Iraq",23.62349324,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Ireland",8.847818101,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Israel",10.32969887,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Italy",8.438979793,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Jamaica",17.43158181,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Japan",10.1895659,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Jordan",20.17154213,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Kenya",26.3097958,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Kosovo",22.91599138,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Kuwait",27.49651726,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Lao.People.s.Democratic.Republic",14.51537691,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Lebanon",14.51725859,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Libya",22.43849199,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Lithuania",7.504743469,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Malawi",17.15870411,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Malaysia",8.811240455,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Mexico",11.41143841,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Morocco",13.03391995,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Mozambique",25.48394537,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Nepal",12.04919684,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Netherlands",9.521057664,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","New.Zealand",9.909987836,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Nicaragua",17.04742992,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Nigeria",24.77409113,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","North.MAcedonia",15.76776491,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Norway",13.44195293,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Oman",19.01485658,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Pakistan",14.67202182,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Panama",19.67677259,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Paraguay",18.7099426,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Peru",19.51407212,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Philippines",18.6680283,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Poland",10.30090968,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Portugal",8.300292007,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Puerto.Rico",16.64225637,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Qatar",20.59124261,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Romania",12.29275629,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Saudi.Arabia",20.35113318,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Senegal",20.38457686,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Serbia",9.269088948,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Singapore",10.81421594,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Slovakia",5.634890587,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","South.Africa",23.15797201,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","South.Korea",7.707025647,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Spain",4.771022839,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Sri.Lanka",9.257199158,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Sub.Saharan.Africa",19.84107611,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Sweden",9.802331604,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Switzerland",9.24912869,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Taiwan",6.74128323,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Tanzania",14.01579383,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Thailand",14.50069721,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Trinidad.and.Tobago",16.91256781,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Tunisia",13.05181634,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Turkey",12.32479897,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","United.Arab.Emirates",19.2047405,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","United.Kingdom",7.325978539,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","United.States",15.28215294,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Uruguay",13.31047074,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Uzbekistan",12.88869106,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Vietnam",7.082757323,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Yemen",22.5336936,"Ques__Climate_beliefs"
"Caused mostly by natural changes in the environment","Zambia",20.69399731,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Albania",31.95170465,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Algeria",27.57038568,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Angola",34.8449171,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Argentina",26.54799524,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Armenia",26.47266562,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Asian...Pacific.Islands",33.2458893,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Australia",32.65443032,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Austria",39.3254564,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Azerbaijan",32.0563906,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Bangladesh",27.18576896,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Belgium",32.10948153,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Benin",29.12232573,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Bolivia..Plurinational.State.of.",26.16522306,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Bosnia.and.Herzegovina",24.08640062,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Botswana",34.35754438,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Brazil",29.24054007,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Bulgaria",38.24059345,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Burkina.Faso",31.54613746,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Cambodia",23.14741533,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Cameroon",34.5834266,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Canada",34.10913405,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Caribbean",33.96294275,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Chile",25.99151715,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Colombia",25.84276567,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Congo..Democratic.Republic.of.the.",29.31174848,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Costa.Rica",27.10332443,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Cote.d.Ivoire",30.88126487,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Croatia",35.75193719,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Cyprus",35.37761785,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Czechia",41.89504146,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Denmark",38.09702892,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Dominican.Republic",25.73206655,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Ecuador",28.37330763,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Egypt",27.48021503,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","El.Salvador",28.29274236,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Finland",28.56452845,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","France",33.25533077,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Germany",39.19866864,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Ghana",31.3224056,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Greece",36.80283742,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Guatemala",26.51981356,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Haiti",23.08545951,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Honduras",26.29337386,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Hong.Kong",38.38653341,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Hungary",49.07864612,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","India",32.35486444,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Indonesia",48.27029814,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Iraq",25.6389579,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Ireland",32.715678,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Israel",35.46962414,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Italy",28.4824596,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Jamaica",35.49488693,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Japan",37.36064067,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Jordan",34.50642452,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Kenya",34.54971621,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Kosovo",27.0157098,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Kuwait",23.78021461,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Lao.People.s.Democratic.Republic",20.88399062,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Lebanon",30.00712337,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Libya",28.97517802,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Lithuania",41.30214566,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Malawi",38.0237463,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Malaysia",39.36450161,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Mexico",28.36020012,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Morocco",29.15260709,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Mozambique",30.98254474,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Nepal",27.19756646,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Netherlands",33.45449251,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","New.Zealand",37.22580303,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Nicaragua",31.72998103,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Nigeria",33.1470903,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","North.MAcedonia",32.90366567,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Norway",37.79662163,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Oman",26.39400265,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Pakistan",27.69124443,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Panama",28.16304377,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Paraguay",26.13166885,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Peru",27.58818893,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Philippines",40.13155641,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Poland",37.04432629,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Portugal",29.77693979,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Puerto.Rico",36.04056715,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Qatar",21.60901058,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Romania",40.45366951,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Saudi.Arabia",30.87927663,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Senegal",29.82533223,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Serbia",41.85324287,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Singapore",38.65239031,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Slovakia",37.66927789,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","South.Africa",33.9196799,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","South.Korea",32.68398079,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Spain",25.89499368,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Sri.Lanka",29.52576749,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Sub.Saharan.Africa",26.93967305,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Sweden",25.37517882,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Switzerland",35.83126492,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Taiwan",28.24473695,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Tanzania",19.54838202,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Thailand",33.60261397,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Trinidad.and.Tobago",38.10833076,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Tunisia",27.99732907,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Turkey",34.32102767,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","United.Arab.Emirates",29.36615225,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","United.Kingdom",29.94739649,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","United.States",34.66859704,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Uruguay",26.01874096,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Uzbekistan",35.76654129,"Ques__Climate_beliefs"
"Caused about equally by human activities and natural changes","Vietnam",56.30049528,"Ques__Climate_beliefs"
