"response","Country","Number","question"
"Very worried","Morocco",39.91749068,"Ques__climate_worry"
"Very worried","Mozambique",63.59445506,"Ques__climate_worry"
"Very worried","Nepal",50.9362449,"Ques__climate_worry"
"Very worried","Netherlands",12.7973659,"Ques__climate_worry"
"Very worried","New.Zealand",28.40762233,"Ques__climate_worry"
"Very worried","Nicaragua",60.1636777,"Ques__climate_worry"
"Very worried","Nigeria",39.54705599,"Ques__climate_worry"
"Very worried","North.MAcedonia",34.68758658,"Ques__climate_worry"
"Very worried","Norway",13.87207977,"Ques__climate_worry"
"Very worried","Oman",47.81008894,"Ques__climate_worry"
"Very worried","Pakistan",44.60296007,"Ques__climate_worry"
"Very worried","Panama",67.79845708,"Ques__climate_worry"
"Very worried","Paraguay",50.4427951,"Ques__climate_worry"
"Very worried","Peru",60.92965734,"Ques__climate_worry"
"Very worried","Philippines",54.73491664,"Ques__climate_worry"
"Very worried","Poland",27.05008903,"Ques__climate_worry"
"Very worried","Portugal",55.16301693,"Ques__climate_worry"
"Very worried","Puerto.Rico",61.25572306,"Ques__climate_worry"
"Very worried","Qatar",44.14083391,"Ques__climate_worry"
"Very worried","Romania",20.75648165,"Ques__climate_worry"
"Very worried","Saudi.Arabia",32.79494762,"Ques__climate_worry"
"Very worried","Senegal",59.85184562,"Ques__climate_worry"
"Very worried","Serbia",30.96774302,"Ques__climate_worry"
"Very worried","Singapore",31.11398585,"Ques__climate_worry"
"Very worried","Slovakia",30.1150382,"Ques__climate_worry"
"Very worried","South.Africa",50.28840674,"Ques__climate_worry"
"Very worried","South.Korea",43.12839946,"Ques__climate_worry"
"Very worried","Spain",44.09941015,"Ques__climate_worry"
"Very worried","Sri.Lanka",62.37036867,"Ques__climate_worry"
"Very worried","Sub.Saharan.Africa",55.38810417,"Ques__climate_worry"
"Very worried","Sweden",27.31422712,"Ques__climate_worry"
"Very worried","Switzerland",35.02421385,"Ques__climate_worry"
"Very worried","Taiwan",31.29401174,"Ques__climate_worry"
"Very worried","Tanzania",48.87020312,"Ques__climate_worry"
"Very worried","Thailand",14.81607798,"Ques__climate_worry"
"Very worried","Trinidad.and.Tobago",40.20876209,"Ques__climate_worry"
"Very worried","Tunisia",39.18175407,"Ques__climate_worry"
"Very worried","Turkey",45.08697713,"Ques__climate_worry"
"Very worried","United.Arab.Emirates",40.29321354,"Ques__climate_worry"
"Very worried","United.Kingdom",28.37307914,"Ques__climate_worry"
"Very worried","United.States",32.01849938,"Ques__climate_worry"
"Very worried","Uruguay",50.09076106,"Ques__climate_worry"
"Very worried","Uzbekistan",37.38622317,"Ques__climate_worry"
"Very worried","Vietnam",40.00402974,"Ques__climate_worry"
"Very worried","Yemen",7.325754464,"Ques__climate_worry"
"Very worried","Zambia",61.14422353,"Ques__climate_worry"
"Somewhat worried","Albania",39.83775082,"Ques__climate_worry"
"Somewhat worried","Algeria",31.35278692,"Ques__climate_worry"
"Somewhat worried","Angola",19.44168584,"Ques__climate_worry"
"Somewhat worried","Argentina",34.21639494,"Ques__climate_worry"
"Somewhat worried","Armenia",37.1443156,"Ques__climate_worry"
"Somewhat worried","Asian...Pacific.Islands",23.10818331,"Ques__climate_worry"
"Somewhat worried","Australia",39.35104309,"Ques__climate_worry"
"Somewhat worried","Austria",41.99823719,"Ques__climate_worry"
"Somewhat worried","Azerbaijan",39.20238209,"Ques__climate_worry"
"Somewhat worried","Bangladesh",26.81956472,"Ques__climate_worry"
"Somewhat worried","Belgium",43.85704774,"Ques__climate_worry"
"Somewhat worried","Benin",13.19311534,"Ques__climate_worry"
"Somewhat worried","Bolivia..Plurinational.State.of.",23.00187085,"Ques__climate_worry"
"Somewhat worried","Bosnia.and.Herzegovina",43.04100905,"Ques__climate_worry"
"Somewhat worried","Botswana",16.26283667,"Ques__climate_worry"
"Somewhat worried","Brazil",25.67042391,"Ques__climate_worry"
"Somewhat worried","Bulgaria",52.39312679,"Ques__climate_worry"
"Somewhat worried","Burkina.Faso",15.48575056,"Ques__climate_worry"
"Somewhat worried","Cambodia",21.65697591,"Ques__climate_worry"
"Somewhat worried","Cameroon",16.42933603,"Ques__climate_worry"
"Somewhat worried","Canada",43.02569375,"Ques__climate_worry"
"Somewhat worried","Caribbean",33.91731215,"Ques__climate_worry"
"Somewhat worried","Chile",23.6667448,"Ques__climate_worry"
"Somewhat worried","Colombia",23.75083184,"Ques__climate_worry"
"Somewhat worried","Congo..Democratic.Republic.of.the.",14.41655649,"Ques__climate_worry"
"Somewhat worried","Costa.Rica",27.71055004,"Ques__climate_worry"
"Somewhat worried","Cote.d.Ivoire",14.2310119,"Ques__climate_worry"
"Somewhat worried","Croatia",41.63480422,"Ques__climate_worry"
"Somewhat worried","Cyprus",37.51896349,"Ques__climate_worry"
"Somewhat worried","Czechia",49.77771619,"Ques__climate_worry"
"Somewhat worried","Denmark",50.99180189,"Ques__climate_worry"
"Somewhat worried","Dominican.Republic",27.86481772,"Ques__climate_worry"
"Somewhat worried","Ecuador",29.14000286,"Ques__climate_worry"
"Somewhat worried","Egypt",35.75910144,"Ques__climate_worry"
"Somewhat worried","El.Salvador",28.34908194,"Ques__climate_worry"
"Somewhat worried","Finland",45.17861626,"Ques__climate_worry"
"Somewhat worried","France",39.85403252,"Ques__climate_worry"
"Somewhat worried","Germany",40.61487626,"Ques__climate_worry"
"Somewhat worried","Ghana",17.67979035,"Ques__climate_worry"
"Somewhat worried","Greece",30.07865826,"Ques__climate_worry"
"Somewhat worried","Guatemala",24.91470153,"Ques__climate_worry"
"Somewhat worried","Haiti",18.47035987,"Ques__climate_worry"
"Somewhat worried","Honduras",21.27942707,"Ques__climate_worry"
"Somewhat worried","Hong.Kong",52.79398845,"Ques__climate_worry"
"Somewhat worried","Hungary",51.91622591,"Ques__climate_worry"
"Somewhat worried","India",26.10664326,"Ques__climate_worry"
"Somewhat worried","Indonesia",31.97745659,"Ques__climate_worry"
"Somewhat worried","Iraq",34.63805193,"Ques__climate_worry"
"Somewhat worried","Ireland",52.42732839,"Ques__climate_worry"
"Somewhat worried","Israel",38.18549165,"Ques__climate_worry"
"Somewhat worried","Italy",47.80258139,"Ques__climate_worry"
"Somewhat worried","Jamaica",36.67937994,"Ques__climate_worry"
"Somewhat worried","Japan",53.03479095,"Ques__climate_worry"
"Somewhat worried","Jordan",32.89816712,"Ques__climate_worry"
"Somewhat worried","Kenya",18.23279232,"Ques__climate_worry"
"Somewhat worried","Kosovo",35.12680554,"Ques__climate_worry"
"Somewhat worried","Kuwait",24.74677877,"Ques__climate_worry"
"Somewhat worried","Lao.People.s.Democratic.Republic",36.62866442,"Ques__climate_worry"
"Somewhat worried","Lebanon",37.27312535,"Ques__climate_worry"
"Somewhat worried","Libya",35.68294736,"Ques__climate_worry"
"Somewhat worried","Lithuania",52.47695051,"Ques__climate_worry"
"Somewhat worried","Malawi",9.754606627,"Ques__climate_worry"
"Somewhat worried","Malaysia",44.0571139,"Ques__climate_worry"
"Somewhat worried","Mexico",31.07052726,"Ques__climate_worry"
"Somewhat worried","Morocco",27.85351758,"Ques__climate_worry"
"Somewhat worried","Mozambique",10.08332379,"Ques__climate_worry"
"Somewhat worried","Nepal",28.22129235,"Ques__climate_worry"
"Somewhat worried","Netherlands",45.65148749,"Ques__climate_worry"
"Somewhat worried","New.Zealand",44.44217662,"Ques__climate_worry"
"Somewhat worried","Nicaragua",29.35299045,"Ques__climate_worry"
"Somewhat worried","Nigeria",19.8081449,"Ques__climate_worry"
"Somewhat worried","North.MAcedonia",43.08278991,"Ques__climate_worry"
"Somewhat worried","Norway",39.94463712,"Ques__climate_worry"
"Somewhat worried","Oman",25.76177095,"Ques__climate_worry"
"Somewhat worried","Pakistan",21.68637683,"Ques__climate_worry"
"Somewhat worried","Panama",22.86626545,"Ques__climate_worry"
"Somewhat worried","Paraguay",31.64379217,"Ques__climate_worry"
"Somewhat worried","Peru",29.65265251,"Ques__climate_worry"
"Somewhat worried","Philippines",30.43366897,"Ques__climate_worry"
"Somewhat worried","Poland",47.45794907,"Ques__climate_worry"
"Somewhat worried","Portugal",37.78467744,"Ques__climate_worry"
"Somewhat worried","Puerto.Rico",30.69686096,"Ques__climate_worry"
"Somewhat worried","Qatar",25.70785102,"Ques__climate_worry"
"Somewhat worried","Romania",50.48963637,"Ques__climate_worry"
"Somewhat worried","Saudi.Arabia",29.25562863,"Ques__climate_worry"
"Somewhat worried","Senegal",15.16061645,"Ques__climate_worry"
"Somewhat worried","Serbia",47.96171834,"Ques__climate_worry"
"Somewhat worried","Singapore",47.84344853,"Ques__climate_worry"
"Somewhat worried","Slovakia",52.02541868,"Ques__climate_worry"
"Somewhat worried","South.Africa",28.12972894,"Ques__climate_worry"
"Somewhat worried","South.Korea",45.85625395,"Ques__climate_worry"
"Somewhat worried","Spain",43.32089401,"Ques__climate_worry"
"Somewhat worried","Sri.Lanka",25.74678381,"Ques__climate_worry"
"Somewhat worried","Sub.Saharan.Africa",19.38604393,"Ques__climate_worry"
"Somewhat worried","Sweden",44.39195931,"Ques__climate_worry"
"Somewhat worried","Switzerland",43.63077268,"Ques__climate_worry"
"Somewhat worried","Taiwan",49.30594049,"Ques__climate_worry"
"Somewhat worried","Tanzania",23.39797147,"Ques__climate_worry"
"Somewhat worried","Thailand",52.64552902,"Ques__climate_worry"
"Somewhat worried","Trinidad.and.Tobago",33.5082068,"Ques__climate_worry"
"Somewhat worried","Tunisia",32.67379108,"Ques__climate_worry"
"Somewhat worried","Turkey",35.27919427,"Ques__climate_worry"
"Somewhat worried","United.Arab.Emirates",29.57618225,"Ques__climate_worry"
"Somewhat worried","United.Kingdom",48.05957373,"Ques__climate_worry"
"Somewhat worried","United.States",35.59152634,"Ques__climate_worry"
"Somewhat worried","Uruguay",35.07008116,"Ques__climate_worry"
"Somewhat worried","Uzbekistan",41.17212576,"Ques__climate_worry"
"Somewhat worried","Vietnam",45.19001085,"Ques__climate_worry"
"Somewhat worried","Yemen",24.3782065,"Ques__climate_worry"
"Somewhat worried","Zambia",13.24599529,"Ques__climate_worry"
"Not very worried","Albania",9.840717593,"Ques__climate_worry"
"Not very worried","Algeria",14.54998809,"Ques__climate_worry"
"Not very worried","Angola",14.93369377,"Ques__climate_worry"
"Not very worried","Argentina",9.10025939,"Ques__climate_worry"
"Not very worried","Armenia",16.89008601,"Ques__climate_worry"
"Not very worried","Asian...Pacific.Islands",11.33209368,"Ques__climate_worry"
"Not very worried","Australia",17.70284661,"Ques__climate_worry"
"Not very worried","Austria",15.66137945,"Ques__climate_worry"
"Not very worried","Azerbaijan",11.03142317,"Ques__climate_worry"
"Not very worried","Bangladesh",15.41528161,"Ques__climate_worry"
"Not very worried","Belgium",24.45369871,"Ques__climate_worry"
"Not very worried","Benin",8.700586055,"Ques__climate_worry"
"Not very worried","Bolivia..Plurinational.State.of.",6.59343385,"Ques__climate_worry"
"Not very worried","Bosnia.and.Herzegovina",18.55183756,"Ques__climate_worry"
"Not very worried","Botswana",12.66591278,"Ques__climate_worry"
"Not very worried","Brazil",10.66537753,"Ques__climate_worry"
"Not very worried","Bulgaria",15.22094877,"Ques__climate_worry"
"Not very worried","Burkina.Faso",6.664468553,"Ques__climate_worry"
"Not very worried","Cambodia",6.35727928,"Ques__climate_worry"
"Not very worried","Cameroon",14.15675042,"Ques__climate_worry"
"Not very worried","Canada",16.13896624,"Ques__climate_worry"
"Not very worried","Caribbean",14.92284307,"Ques__climate_worry"
"Not very worried","Chile",5.123359306,"Ques__climate_worry"
"Not very worried","Colombia",6.010428588,"Ques__climate_worry"
"Not very worried","Congo..Democratic.Republic.of.the.",12.16903753,"Ques__climate_worry"
"Not very worried","Costa.Rica",5.597549772,"Ques__climate_worry"
"Not very worried","Cote.d.Ivoire",8.129592048,"Ques__climate_worry"
"Not very worried","Croatia",12.03484872,"Ques__climate_worry"
"Not very worried","Cyprus",15.88413112,"Ques__climate_worry"
"Not very worried","Czechia",25.57317644,"Ques__climate_worry"
"Not very worried","Denmark",23.74112554,"Ques__climate_worry"
"Not very worried","Dominican.Republic",10.5286427,"Ques__climate_worry"
"Not very worried","Ecuador",6.21310424,"Ques__climate_worry"
"Not very worried","Egypt",17.54129604,"Ques__climate_worry"
"Not very worried","El.Salvador",6.756939522,"Ques__climate_worry"
"Not very worried","Finland",19.35175283,"Ques__climate_worry"
"Not very worried","France",9.267593374,"Ques__climate_worry"
"Not very worried","Germany",16.68838931,"Ques__climate_worry"
"Not very worried","Ghana",14.32567161,"Ques__climate_worry"
"Not very worried","Greece",8.780156333,"Ques__climate_worry"
"Not very worried","Guatemala",11.13589576,"Ques__climate_worry"
"Not very worried","Haiti",15.55999872,"Ques__climate_worry"
"Not very worried","Honduras",9.154373543,"Ques__climate_worry"
"Not very worried","Hong.Kong",24.23665337,"Ques__climate_worry"
"Not very worried","Hungary",10.73412956,"Ques__climate_worry"
"Not very worried","India",8.998865881,"Ques__climate_worry"
"Not very worried","Indonesia",17.88777209,"Ques__climate_worry"
"Not very worried","Iraq",21.81120667,"Ques__climate_worry"
"Not very worried","Ireland",14.60365893,"Ques__climate_worry"
"Not very worried","Israel",18.35621395,"Ques__climate_worry"
"Not very worried","Italy",10.99109514,"Ques__climate_worry"
"Not very worried","Jamaica",14.80148057,"Ques__climate_worry"
"Not very worried","Japan",9.079632232,"Ques__climate_worry"
"Not very worried","Jordan",25.09421204,"Ques__climate_worry"
"Not very worried","Kenya",13.42480914,"Ques__climate_worry"
"Not very worried","Kosovo",21.48158556,"Ques__climate_worry"
"Not very worried","Kuwait",21.10196929,"Ques__climate_worry"
"Not very worried","Lao.People.s.Democratic.Republic",16.40605834,"Ques__climate_worry"
"Not very worried","Lebanon",21.76698837,"Ques__climate_worry"
"Not very worried","Libya",19.64705276,"Ques__climate_worry"
"Not very worried","Lithuania",17.00932948,"Ques__climate_worry"
"Not very worried","Malawi",3.833357959,"Ques__climate_worry"
"Not very worried","Malaysia",14.77337975,"Ques__climate_worry"
"Not very worried","Mexico",3.844500126,"Ques__climate_worry"
"Not very worried","Morocco",14.12451123,"Ques__climate_worry"
"Not very worried","Mozambique",14.49632361,"Ques__climate_worry"
"Not very worried","Nepal",11.28162619,"Ques__climate_worry"
"Not very worried","Netherlands",31.67824232,"Ques__climate_worry"
"Not very worried","New.Zealand",16.78311467,"Ques__climate_worry"
"Not very worried","Nicaragua",6.837735786,"Ques__climate_worry"
"Not very worried","Nigeria",25.01578035,"Ques__climate_worry"
"Not very worried","North.MAcedonia",17.11866414,"Ques__climate_worry"
"Not very worried","Norway",36.1669233,"Ques__climate_worry"
"Not very worried","Oman",12.45475317,"Ques__climate_worry"
"Not very worried","Pakistan",11.33188454,"Ques__climate_worry"
"Not very worried","Panama",6.201597044,"Ques__climate_worry"
"Not very worried","Paraguay",9.427250185,"Ques__climate_worry"
"Not very worried","Peru",5.981689772,"Ques__climate_worry"
"Not very worried","Philippines",10.21797832,"Ques__climate_worry"
"Not very worried","Poland",17.68167805,"Ques__climate_worry"
"Not very worried","Portugal",4.517546061,"Ques__climate_worry"
"Not very worried","Puerto.Rico",5.155599508,"Ques__climate_worry"
"Not very worried","Qatar",13.94915485,"Ques__climate_worry"
"Not very worried","Romania",19.58054037,"Ques__climate_worry"
"Not very worried","Saudi.Arabia",18.49949845,"Ques__climate_worry"
"Not very worried","Senegal",12.0526753,"Ques__climate_worry"
"Not very worried","Serbia",14.3888176,"Ques__climate_worry"
"Not very worried","Singapore",16.10783716,"Ques__climate_worry"
"Not very worried","Slovakia",12.6184288,"Ques__climate_worry"
"Not very worried","South.Africa",14.27261128,"Ques__climate_worry"
"Not very worried","South.Korea",8.195623508,"Ques__climate_worry"
"Not very worried","Spain",8.220791395,"Ques__climate_worry"
"Not very worried","Sri.Lanka",6.481141767,"Ques__climate_worry"
"Not very worried","Sub.Saharan.Africa",11.25747382,"Ques__climate_worry"
"Not very worried","Sweden",18.65007907,"Ques__climate_worry"
"Not very worried","Switzerland",14.54390487,"Ques__climate_worry"
"Not very worried","Taiwan",16.43607401,"Ques__climate_worry"
"Not very worried","Tanzania",10.30104248,"Ques__climate_worry"
"Not very worried","Thailand",24.72626229,"Ques__climate_worry"
"Not very worried","Trinidad.and.Tobago",18.76495415,"Ques__climate_worry"
"Not very worried","Tunisia",14.80146327,"Ques__climate_worry"
"Not very worried","Turkey",10.75032466,"Ques__climate_worry"
"Not very worried","United.Arab.Emirates",18.04036923,"Ques__climate_worry"
"Not very worried","United.Kingdom",16.3610989,"Ques__climate_worry"
"Not very worried","United.States",16.20926843,"Ques__climate_worry"
"Not very worried","Uruguay",9.097307463,"Ques__climate_worry"
"Not very worried","Uzbekistan",14.32425579,"Ques__climate_worry"
"Not very worried","Vietnam",9.954356513,"Ques__climate_worry"
"Not very worried","Yemen",26.25094089,"Ques__climate_worry"
"Not very worried","Zambia",16.53233562,"Ques__climate_worry"
"Not at all worried","Albania",6.034527396,"Ques__climate_worry"
"Not at all worried","Algeria",16.93246713,"Ques__climate_worry"
"Not at all worried","Angola",7.291281041,"Ques__climate_worry"
"Not at all worried","Argentina",5.244613123,"Ques__climate_worry"
"Not at all worried","Armenia",10.2604443,"Ques__climate_worry"
"Not at all worried","Asian...Pacific.Islands",5.137798629,"Ques__climate_worry"
"Not at all worried","Australia",9.17793305,"Ques__climate_worry"
"Not at all worried","Austria",4.641711529,"Ques__climate_worry"
"Not at all worried","Azerbaijan",11.83533318,"Ques__climate_worry"
"Not at all worried","Bangladesh",6.595289915,"Ques__climate_worry"
"Not at all worried","Belgium",5.811912993,"Ques__climate_worry"
"Not at all worried","Benin",13.49979088,"Ques__climate_worry"
"Not at all worried","Bolivia..Plurinational.State.of.",2.895139111,"Ques__climate_worry"
"Not at all worried","Bosnia.and.Herzegovina",6.898914646,"Ques__climate_worry"
"Not at all worried","Botswana",9.199465358,"Ques__climate_worry"
"Not at all worried","Brazil",3.729792463,"Ques__climate_worry"
"Not at all worried","Bulgaria",7.638624239,"Ques__climate_worry"
"Not at all worried","Burkina.Faso",5.888865779,"Ques__climate_worry"
"Not at all worried","Cambodia",7.521191786,"Ques__climate_worry"
"Not at all worried","Cameroon",11.8464675,"Ques__climate_worry"
"Not at all worried","Canada",7.824935716,"Ques__climate_worry"
"Not at all worried","Caribbean",8.234115542,"Ques__climate_worry"
"Not at all worried","Chile",1.939827325,"Ques__climate_worry"
"Not at all worried","Colombia",2.240995691,"Ques__climate_worry"
"Not at all worried","Congo..Democratic.Republic.of.the.",17.9325429,"Ques__climate_worry"
"Not at all worried","Costa.Rica",2.322635919,"Ques__climate_worry"
"Not at all worried","Cote.d.Ivoire",7.153370356,"Ques__climate_worry"
"Not at all worried","Croatia",6.178958111,"Ques__climate_worry"
"Not at all worried","Cyprus",9.580627983,"Ques__climate_worry"
"Not at all worried","Czechia",11.07157718,"Ques__climate_worry"
"Not at all worried","Denmark",4.405407796,"Ques__climate_worry"
"Not at all worried","Dominican.Republic",5.767187074,"Ques__climate_worry"
"Not at all worried","Ecuador",2.555364282,"Ques__climate_worry"
"Not at all worried","Egypt",22.45132068,"Ques__climate_worry"
"Not at all worried","El.Salvador",3.501564526,"Ques__climate_worry"
"Not at all worried","Finland",10.47771776,"Ques__climate_worry"
"Not at all worried","France",5.118109144,"Ques__climate_worry"
"Not at all worried","Germany",7.512472389,"Ques__climate_worry"
"Not at all worried","Ghana",14.39123113,"Ques__climate_worry"
"Not at all worried","Greece",4.950410588,"Ques__climate_worry"
"Not at all worried","Guatemala",5.526363877,"Ques__climate_worry"
"Not at all worried","Haiti",15.01711567,"Ques__climate_worry"
"Not at all worried","Honduras",7.963959847,"Ques__climate_worry"
"Not at all worried","Hong.Kong",6.996131277,"Ques__climate_worry"
"Not at all worried","Hungary",2.229231224,"Ques__climate_worry"
"Not at all worried","India",6.484881819,"Ques__climate_worry"
"Not at all worried","Indonesia",5.166512917,"Ques__climate_worry"
"Not at all worried","Iraq",26.84117552,"Ques__climate_worry"
"Not at all worried","Ireland",8.267232743,"Ques__climate_worry"
"Not at all worried","Israel",11.46896998,"Ques__climate_worry"
"Not at all worried","Italy",2.923638096,"Ques__climate_worry"
"Not at all worried","Jamaica",10.22306432,"Ques__climate_worry"
"Not at all worried","Japan",2.551334869,"Ques__climate_worry"
"Not at all worried","Jordan",25.84999459,"Ques__climate_worry"
"Not at all worried","Kenya",10.37503159,"Ques__climate_worry"
"Not at all worried","Kosovo",14.62416762,"Ques__climate_worry"
"Not at all worried","Kuwait",17.66337262,"Ques__climate_worry"
"Not at all worried","Lao.People.s.Democratic.Republic",9.133485361,"Ques__climate_worry"
"Not at all worried","Lebanon",21.81814439,"Ques__climate_worry"
"Not at all worried","Libya",25.57583833,"Ques__climate_worry"
"Not at all worried","Lithuania",3.712435543,"Ques__climate_worry"
"Not at all worried","Malawi",4.87635332,"Ques__climate_worry"
"Not at all worried","Malaysia",5.521269237,"Ques__climate_worry"
"Not at all worried","Mexico",1.117361591,"Ques__climate_worry"
"Not at all worried","Morocco",14.46187243,"Ques__climate_worry"
"Not at all worried","Mozambique",8.336063983,"Ques__climate_worry"
"Not at all worried","Nepal",7.419495599,"Ques__climate_worry"
"Not at all worried","Netherlands",9.726012881,"Ques__climate_worry"
"Not at all worried","New.Zealand",9.923312798,"Ques__climate_worry"
"Not at all worried","Nicaragua",3.190853413,"Ques__climate_worry"
"Not at all worried","Nigeria",13.95140381,"Ques__climate_worry"
"Not at all worried","North.MAcedonia",5.110959367,"Ques__climate_worry"
"Not at all worried","Norway",10.01635982,"Ques__climate_worry"
"Not at all worried","Oman",12.35458677,"Ques__climate_worry"
"Not at all worried","Pakistan",16.41053786,"Ques__climate_worry"
"Not at all worried","Panama",2.365249988,"Ques__climate_worry"
"Not at all worried","Paraguay",7.736591439,"Ques__climate_worry"
"Not at all worried","Peru",2.383696218,"Ques__climate_worry"
"Not at all worried","Philippines",3.276876061,"Ques__climate_worry"
"Not at all worried","Poland",6.899036411,"Ques__climate_worry"
"Not at all worried","Portugal",1.684659039,"Ques__climate_worry"
"Not at all worried","Puerto.Rico",2.627610681,"Ques__climate_worry"
"Not at all worried","Qatar",13.94864659,"Ques__climate_worry"
"Not at all worried","Romania",7.801636229,"Ques__climate_worry"
"Not at all worried","Saudi.Arabia",16.79663345,"Ques__climate_worry"
"Not at all worried","Senegal",8.929247001,"Ques__climate_worry"
"Not at all worried","Serbia",6.204540834,"Ques__climate_worry"
"Not at all worried","Singapore",4.155780132,"Ques__climate_worry"
"Not at all worried","Slovakia",5.077732392,"Ques__climate_worry"
"Not at all worried","South.Africa",6.655547349,"Ques__climate_worry"
"Not at all worried","South.Korea",2.496899037,"Ques__climate_worry"
"Not at all worried","Spain",3.991188116,"Ques__climate_worry"
"Not at all worried","Sri.Lanka",4.810644598,"Ques__climate_worry"
"Not at all worried","Sub.Saharan.Africa",10.07000673,"Ques__climate_worry"
"Not at all worried","Sweden",9.356389806,"Ques__climate_worry"
"Not at all worried","Switzerland",6.801108604,"Ques__climate_worry"
"Not at all worried","Taiwan",2.830936973,"Ques__climate_worry"
"Not at all worried","Tanzania",10.46849414,"Ques__climate_worry"
"Not at all worried","Thailand",6.28692857,"Ques__climate_worry"
"Not at all worried","Trinidad.and.Tobago",7.054621049,"Ques__climate_worry"
"Not at all worried","Tunisia",9.557361733,"Ques__climate_worry"
"Not at all worried","Turkey",8.394376559,"Ques__climate_worry"
"Not at all worried","United.Arab.Emirates",10.31568781,"Ques__climate_worry"
"Not at all worried","United.Kingdom",7.150108084,"Ques__climate_worry"
"Not at all worried","United.States",16.08932883,"Ques__climate_worry"
"Not at all worried","Uruguay",4.684441831,"Ques__climate_worry"
"Not at all worried","Uzbekistan",6.493776923,"Ques__climate_worry"
"Not at all worried","Vietnam",3.237200824,"Ques__climate_worry"
"Not at all worried","Yemen",40.86135913,"Ques__climate_worry"
"Not at all worried","Zambia",7.508177583,"Ques__climate_worry"
"Refused","Albania",2.444637703,"Ques__climate_worry"
