"response","Country","Number","question"
"Not too important","Jordan",19.11070534,"Ques__Climate_importance"
"Not too important","Kenya",6.918214121,"Ques__Climate_importance"
"Not too important","Kosovo",17.37131976,"Ques__Climate_importance"
"Not too important","Kuwait",11.42788517,"Ques__Climate_importance"
"Not too important","Lao.People.s.Democratic.Republic",5.502236645,"Ques__Climate_importance"
"Not too important","Lebanon",14.31102066,"Ques__Climate_importance"
"Not too important","Libya",18.12557915,"Ques__Climate_importance"
"Not too important","Lithuania",13.30370336,"Ques__Climate_importance"
"Not too important","Malawi",8.142765183,"Ques__Climate_importance"
"Not too important","Malaysia",9.262530306,"Ques__Climate_importance"
"Not too important","Mexico",3.463183146,"Ques__Climate_importance"
"Not too important","Morocco",8.14339554,"Ques__Climate_importance"
"Not too important","Mozambique",2.597284229,"Ques__Climate_importance"
"Not too important","Nepal",5.310828793,"Ques__Climate_importance"
"Not too important","Netherlands",25.65840719,"Ques__Climate_importance"
"Not too important","New.Zealand",15.71744667,"Ques__Climate_importance"
"Not too important","Nicaragua",2.840857928,"Ques__Climate_importance"
"Not too important","Nigeria",14.35079281,"Ques__Climate_importance"
"Not too important","North.MAcedonia",14.51034634,"Ques__Climate_importance"
"Not too important","Norway",25.66576852,"Ques__Climate_importance"
"Not too important","Oman",7.299170666,"Ques__Climate_importance"
"Not too important","Pakistan",7.002892476,"Ques__Climate_importance"
"Not too important","Panama",4.032602953,"Ques__Climate_importance"
"Not too important","Paraguay",6.767802479,"Ques__Climate_importance"
"Not too important","Peru",3.443824768,"Ques__Climate_importance"
"Not too important","Philippines",3.351121509,"Ques__Climate_importance"
"Not too important","Poland",18.30123512,"Ques__Climate_importance"
"Not too important","Portugal",2.891868505,"Ques__Climate_importance"
"Not too important","Puerto.Rico",3.391588353,"Ques__Climate_importance"
"Not too important","Qatar",5.618940323,"Ques__Climate_importance"
"Not too important","Romania",17.21037435,"Ques__Climate_importance"
"Not too important","Saudi.Arabia",10.9176692,"Ques__Climate_importance"
"Not too important","Senegal",4.518493615,"Ques__Climate_importance"
"Not too important","Serbia",12.65390985,"Ques__Climate_importance"
"Not too important","Singapore",7.736977277,"Ques__Climate_importance"
"Not too important","Slovakia",14.93158889,"Ques__Climate_importance"
"Not too important","South.Africa",7.895452155,"Ques__Climate_importance"
"Not too important","South.Korea",5.980557056,"Ques__Climate_importance"
"Not too important","Spain",6.230377712,"Ques__Climate_importance"
"Not too important","Sri.Lanka",2.14314691,"Ques__Climate_importance"
"Not too important","Sub.Saharan.Africa",5.664256774,"Ques__Climate_importance"
"Not too important","Sweden",19.60592974,"Ques__Climate_importance"
"Not too important","Switzerland",10.99933161,"Ques__Climate_importance"
"Not too important","Taiwan",7.340883614,"Ques__Climate_importance"
"Not too important","Tanzania",8.521631932,"Ques__Climate_importance"
"Not too important","Thailand",9.850862117,"Ques__Climate_importance"
"Not too important","Trinidad.and.Tobago",10.92928809,"Ques__Climate_importance"
"Not too important","Tunisia",11.53221306,"Ques__Climate_importance"
"Not too important","Turkey",7.593237011,"Ques__Climate_importance"
"Not too important","United.Arab.Emirates",10.31096125,"Ques__Climate_importance"
"Not too important","United.Kingdom",13.85194631,"Ques__Climate_importance"
"Not too important","United.States",15.07160101,"Ques__Climate_importance"
"Not too important","Uruguay",8.807721012,"Ques__Climate_importance"
"Not too important","Uzbekistan",14.29618533,"Ques__Climate_importance"
"Not too important","Vietnam",8.247062682,"Ques__Climate_importance"
"Not too important","Yemen",16.26239675,"Ques__Climate_importance"
"Not too important","Zambia",3.205659995,"Ques__Climate_importance"
