"response","Country","Number","question"
"A great deal","Jordan",14.96621969,"Ques__climate_harmpersonally"
"A great deal","Kenya",48.86241448,"Ques__climate_harmpersonally"
"A great deal","Kosovo",22.0480558,"Ques__climate_harmpersonally"
"A great deal","Kuwait",18.70629513,"Ques__climate_harmpersonally"
"A great deal","Lao.People.s.Democratic.Republic",32.64369603,"Ques__climate_harmpersonally"
"A great deal","Lebanon",12.81272121,"Ques__climate_harmpersonally"
"A great deal","Libya",18.71706308,"Ques__climate_harmpersonally"
"A great deal","Lithuania",17.06326845,"Ques__climate_harmpersonally"
"A great deal","Malawi",61.83516383,"Ques__climate_harmpersonally"
"A great deal","Malaysia",29.42666223,"Ques__climate_harmpersonally"
"A great deal","Mexico",58.59419127,"Ques__climate_harmpersonally"
"A great deal","Morocco",31.19461153,"Ques__climate_harmpersonally"
"A great deal","Mozambique",44.57911288,"Ques__climate_harmpersonally"
"A great deal","Nepal",44.69651998,"Ques__climate_harmpersonally"
"A great deal","Netherlands",7.40405042,"Ques__climate_harmpersonally"
"A great deal","New.Zealand",20.64267765,"Ques__climate_harmpersonally"
"A great deal","Nicaragua",54.93530532,"Ques__climate_harmpersonally"
"A great deal","Nigeria",29.10075953,"Ques__climate_harmpersonally"
"A great deal","North.MAcedonia",28.12424376,"Ques__climate_harmpersonally"
"A great deal","Norway",5.212774712,"Ques__climate_harmpersonally"
"A great deal","Oman",29.01486114,"Ques__climate_harmpersonally"
"A great deal","Pakistan",38.36316731,"Ques__climate_harmpersonally"
"A great deal","Panama",56.6863521,"Ques__climate_harmpersonally"
"A great deal","Paraguay",41.48866385,"Ques__climate_harmpersonally"
"A great deal","Peru",51.33799962,"Ques__climate_harmpersonally"
"A great deal","Philippines",45.71811435,"Ques__climate_harmpersonally"
"A great deal","Poland",26.15855353,"Ques__climate_harmpersonally"
"A great deal","Portugal",45.27965877,"Ques__climate_harmpersonally"
"A great deal","Puerto.Rico",47.71200808,"Ques__climate_harmpersonally"
"A great deal","Qatar",30.41142841,"Ques__climate_harmpersonally"
"A great deal","Romania",38.55824135,"Ques__climate_harmpersonally"
"A great deal","Saudi.Arabia",24.96949654,"Ques__climate_harmpersonally"
"A great deal","Senegal",36.82308177,"Ques__climate_harmpersonally"
"A great deal","Serbia",16.66060073,"Ques__climate_harmpersonally"
"A great deal","Singapore",30.64534038,"Ques__climate_harmpersonally"
"A great deal","Slovakia",19.41622233,"Ques__climate_harmpersonally"
"A great deal","South.Africa",38.71544539,"Ques__climate_harmpersonally"
"A great deal","South.Korea",38.51078288,"Ques__climate_harmpersonally"
"A great deal","Spain",35.55647922,"Ques__climate_harmpersonally"
"A great deal","Sri.Lanka",48.22570538,"Ques__climate_harmpersonally"
"A great deal","Sub.Saharan.Africa",42.04485454,"Ques__climate_harmpersonally"
"A great deal","Sweden",11.85378166,"Ques__climate_harmpersonally"
"A great deal","Switzerland",18.73327435,"Ques__climate_harmpersonally"
"A great deal","Taiwan",46.81622171,"Ques__climate_harmpersonally"
"A great deal","Tanzania",31.01493273,"Ques__climate_harmpersonally"
"A great deal","Thailand",27.86674617,"Ques__climate_harmpersonally"
"A great deal","Trinidad.and.Tobago",38.13818217,"Ques__climate_harmpersonally"
"A great deal","Tunisia",27.1845637,"Ques__climate_harmpersonally"
"A great deal","Turkey",46.74355825,"Ques__climate_harmpersonally"
"A great deal","United.Arab.Emirates",32.82940691,"Ques__climate_harmpersonally"
"A great deal","United.Kingdom",13.5292896,"Ques__climate_harmpersonally"
"A great deal","United.States",21.82521443,"Ques__climate_harmpersonally"
"A great deal","Uruguay",32.03904745,"Ques__climate_harmpersonally"
"A great deal","Uzbekistan",13.5334518,"Ques__climate_harmpersonally"
"A great deal","Vietnam",51.80590195,"Ques__climate_harmpersonally"
"A great deal","Yemen",11.40835774,"Ques__climate_harmpersonally"
"A great deal","Zambia",50.95776392,"Ques__climate_harmpersonally"
"A moderate amount","Albania",28.58604385,"Ques__climate_harmpersonally"
"A moderate amount","Algeria",24.17619773,"Ques__climate_harmpersonally"
"A moderate amount","Angola",20.79773607,"Ques__climate_harmpersonally"
"A moderate amount","Argentina",28.44771534,"Ques__climate_harmpersonally"
"A moderate amount","Armenia",28.13561434,"Ques__climate_harmpersonally"
"A moderate amount","Asian...Pacific.Islands",22.45122594,"Ques__climate_harmpersonally"
"A moderate amount","Australia",33.40807188,"Ques__climate_harmpersonally"
"A moderate amount","Austria",37.85761946,"Ques__climate_harmpersonally"
"A moderate amount","Azerbaijan",34.81130798,"Ques__climate_harmpersonally"
"A moderate amount","Bangladesh",21.95644009,"Ques__climate_harmpersonally"
"A moderate amount","Belgium",35.38337287,"Ques__climate_harmpersonally"
"A moderate amount","Benin",17.42840624,"Ques__climate_harmpersonally"
"A moderate amount","Bolivia..Plurinational.State.of.",25.21658805,"Ques__climate_harmpersonally"
"A moderate amount","Bosnia.and.Herzegovina",34.93554226,"Ques__climate_harmpersonally"
"A moderate amount","Botswana",21.92309163,"Ques__climate_harmpersonally"
"A moderate amount","Brazil",23.4793656,"Ques__climate_harmpersonally"
"A moderate amount","Bulgaria",34.2170468,"Ques__climate_harmpersonally"
"A moderate amount","Burkina.Faso",19.32306123,"Ques__climate_harmpersonally"
"A moderate amount","Cambodia",23.33819715,"Ques__climate_harmpersonally"
"A moderate amount","Cameroon",23.40610935,"Ques__climate_harmpersonally"
"A moderate amount","Canada",37.0628807,"Ques__climate_harmpersonally"
"A moderate amount","Caribbean",31.75685956,"Ques__climate_harmpersonally"
"A moderate amount","Chile",19.59899859,"Ques__climate_harmpersonally"
"A moderate amount","Colombia",20.28641947,"Ques__climate_harmpersonally"
"A moderate amount","Congo..Democratic.Republic.of.the.",22.10714871,"Ques__climate_harmpersonally"
"A moderate amount","Costa.Rica",22.90216769,"Ques__climate_harmpersonally"
"A moderate amount","Cote.d.Ivoire",14.66661981,"Ques__climate_harmpersonally"
"A moderate amount","Croatia",37.79954016,"Ques__climate_harmpersonally"
"A moderate amount","Cyprus",31.83630457,"Ques__climate_harmpersonally"
"A moderate amount","Czechia",23.79207112,"Ques__climate_harmpersonally"
"A moderate amount","Denmark",33.22521282,"Ques__climate_harmpersonally"
"A moderate amount","Dominican.Republic",17.9196434,"Ques__climate_harmpersonally"
"A moderate amount","Ecuador",26.79249719,"Ques__climate_harmpersonally"
"A moderate amount","Egypt",18.35017073,"Ques__climate_harmpersonally"
"A moderate amount","El.Salvador",20.44692035,"Ques__climate_harmpersonally"
"A moderate amount","Finland",24.98482852,"Ques__climate_harmpersonally"
"A moderate amount","France",39.56997951,"Ques__climate_harmpersonally"
"A moderate amount","Germany",37.46519305,"Ques__climate_harmpersonally"
"A moderate amount","Ghana",22.24938005,"Ques__climate_harmpersonally"
"A moderate amount","Greece",46.36747581,"Ques__climate_harmpersonally"
"A moderate amount","Guatemala",19.95343611,"Ques__climate_harmpersonally"
"A moderate amount","Haiti",17.87129652,"Ques__climate_harmpersonally"
"A moderate amount","Honduras",16.14037969,"Ques__climate_harmpersonally"
"A moderate amount","Hong.Kong",32.4181141,"Ques__climate_harmpersonally"
"A moderate amount","Hungary",36.59130042,"Ques__climate_harmpersonally"
"A moderate amount","India",20.88285295,"Ques__climate_harmpersonally"
"A moderate amount","Indonesia",39.81721002,"Ques__climate_harmpersonally"
"A moderate amount","Iraq",21.05112474,"Ques__climate_harmpersonally"
"A moderate amount","Ireland",41.15562815,"Ques__climate_harmpersonally"
"A moderate amount","Israel",34.22936465,"Ques__climate_harmpersonally"
"A moderate amount","Italy",43.03857218,"Ques__climate_harmpersonally"
"A moderate amount","Jamaica",12.73526891,"Ques__climate_harmpersonally"
"A moderate amount","Japan",42.84176696,"Ques__climate_harmpersonally"
"A moderate amount","Jordan",18.67814179,"Ques__climate_harmpersonally"
"A moderate amount","Kenya",22.41569893,"Ques__climate_harmpersonally"
"A moderate amount","Kosovo",29.15047647,"Ques__climate_harmpersonally"
"A moderate amount","Kuwait",22.41632746,"Ques__climate_harmpersonally"
"A moderate amount","Lao.People.s.Democratic.Republic",29.558809,"Ques__climate_harmpersonally"
"A moderate amount","Lebanon",23.71136805,"Ques__climate_harmpersonally"
"A moderate amount","Libya",18.18466252,"Ques__climate_harmpersonally"
"A moderate amount","Lithuania",33.23000844,"Ques__climate_harmpersonally"
"A moderate amount","Malawi",19.01416507,"Ques__climate_harmpersonally"
"A moderate amount","Malaysia",38.53124883,"Ques__climate_harmpersonally"
"A moderate amount","Mexico",26.29839199,"Ques__climate_harmpersonally"
"A moderate amount","Morocco",25.86457269,"Ques__climate_harmpersonally"
"A moderate amount","Mozambique",18.17771302,"Ques__climate_harmpersonally"
"A moderate amount","Nepal",22.40341948,"Ques__climate_harmpersonally"
"A moderate amount","Netherlands",25.33407644,"Ques__climate_harmpersonally"
"A moderate amount","New.Zealand",32.80780347,"Ques__climate_harmpersonally"
"A moderate amount","Nicaragua",18.1047011,"Ques__climate_harmpersonally"
"A moderate amount","Nigeria",17.89262304,"Ques__climate_harmpersonally"
"A moderate amount","North.MAcedonia",30.07907388,"Ques__climate_harmpersonally"
"A moderate amount","Norway",27.46663914,"Ques__climate_harmpersonally"
"A moderate amount","Oman",23.78092171,"Ques__climate_harmpersonally"
"A moderate amount","Pakistan",19.63042266,"Ques__climate_harmpersonally"
"A moderate amount","Panama",18.95228009,"Ques__climate_harmpersonally"
"A moderate amount","Paraguay",24.74554492,"Ques__climate_harmpersonally"
"A moderate amount","Peru",28.13708467,"Ques__climate_harmpersonally"
"A moderate amount","Philippines",28.01977884,"Ques__climate_harmpersonally"
"A moderate amount","Poland",39.14575202,"Ques__climate_harmpersonally"
"A moderate amount","Portugal",34.08433328,"Ques__climate_harmpersonally"
"A moderate amount","Puerto.Rico",29.72160704,"Ques__climate_harmpersonally"
"A moderate amount","Qatar",22.5437655,"Ques__climate_harmpersonally"
"A moderate amount","Romania",30.91105546,"Ques__climate_harmpersonally"
"A moderate amount","Saudi.Arabia",21.8408247,"Ques__climate_harmpersonally"
"A moderate amount","Senegal",16.08003846,"Ques__climate_harmpersonally"
"A moderate amount","Serbia",33.35269118,"Ques__climate_harmpersonally"
"A moderate amount","Singapore",39.77086698,"Ques__climate_harmpersonally"
"A moderate amount","Slovakia",44.15214432,"Ques__climate_harmpersonally"
"A moderate amount","South.Africa",27.46362752,"Ques__climate_harmpersonally"
"A moderate amount","South.Korea",48.59201684,"Ques__climate_harmpersonally"
"A moderate amount","Spain",35.80909394,"Ques__climate_harmpersonally"
"A moderate amount","Sri.Lanka",29.91094068,"Ques__climate_harmpersonally"
"A moderate amount","Sub.Saharan.Africa",15.9896772,"Ques__climate_harmpersonally"
"A moderate amount","Sweden",35.33531735,"Ques__climate_harmpersonally"
"A moderate amount","Switzerland",38.33715111,"Ques__climate_harmpersonally"
"A moderate amount","Taiwan",31.47917934,"Ques__climate_harmpersonally"
"A moderate amount","Tanzania",25.36664795,"Ques__climate_harmpersonally"
"A moderate amount","Thailand",39.50322079,"Ques__climate_harmpersonally"
"A moderate amount","Trinidad.and.Tobago",25.46087562,"Ques__climate_harmpersonally"
"A moderate amount","Tunisia",26.91310171,"Ques__climate_harmpersonally"
"A moderate amount","Turkey",20.54854632,"Ques__climate_harmpersonally"
"A moderate amount","United.Arab.Emirates",24.12979578,"Ques__climate_harmpersonally"
"A moderate amount","United.Kingdom",38.42688789,"Ques__climate_harmpersonally"
"A moderate amount","United.States",29.66939587,"Ques__climate_harmpersonally"
"A moderate amount","Uruguay",32.67513679,"Ques__climate_harmpersonally"
"A moderate amount","Uzbekistan",34.22798038,"Ques__climate_harmpersonally"
"A moderate amount","Vietnam",25.76957882,"Ques__climate_harmpersonally"
"A moderate amount","Yemen",17.70423066,"Ques__climate_harmpersonally"
"A moderate amount","Zambia",18.19367539,"Ques__climate_harmpersonally"
"Only a little","Albania",12.20919983,"Ques__climate_harmpersonally"
"Only a little","Algeria",11.61741687,"Ques__climate_harmpersonally"
"Only a little","Angola",11.17599062,"Ques__climate_harmpersonally"
"Only a little","Argentina",12.92307055,"Ques__climate_harmpersonally"
"Only a little","Armenia",22.55744724,"Ques__climate_harmpersonally"
"Only a little","Asian...Pacific.Islands",12.00386826,"Ques__climate_harmpersonally"
"Only a little","Australia",21.6057025,"Ques__climate_harmpersonally"
"Only a little","Austria",22.7129215,"Ques__climate_harmpersonally"
"Only a little","Azerbaijan",13.61511404,"Ques__climate_harmpersonally"
"Only a little","Bangladesh",6.857067828,"Ques__climate_harmpersonally"
"Only a little","Belgium",33.24317556,"Ques__climate_harmpersonally"
"Only a little","Benin",9.663774227,"Ques__climate_harmpersonally"
"Only a little","Bolivia..Plurinational.State.of.",9.462101984,"Ques__climate_harmpersonally"
"Only a little","Bosnia.and.Herzegovina",10.80478418,"Ques__climate_harmpersonally"
"Only a little","Botswana",11.89519789,"Ques__climate_harmpersonally"
"Only a little","Brazil",9.608416957,"Ques__climate_harmpersonally"
"Only a little","Bulgaria",16.58660112,"Ques__climate_harmpersonally"
"Only a little","Burkina.Faso",9.070992406,"Ques__climate_harmpersonally"
"Only a little","Cambodia",9.492779606,"Ques__climate_harmpersonally"
"Only a little","Cameroon",7.593818281,"Ques__climate_harmpersonally"
"Only a little","Canada",20.41048896,"Ques__climate_harmpersonally"
"Only a little","Caribbean",10.21946033,"Ques__climate_harmpersonally"
"Only a little","Chile",5.682470738,"Ques__climate_harmpersonally"
"Only a little","Colombia",9.742984153,"Ques__climate_harmpersonally"
"Only a little","Congo..Democratic.Republic.of.the.",2.678109996,"Ques__climate_harmpersonally"
"Only a little","Costa.Rica",10.02242457,"Ques__climate_harmpersonally"
"Only a little","Cote.d.Ivoire",9.362332827,"Ques__climate_harmpersonally"
"Only a little","Croatia",18.59793006,"Ques__climate_harmpersonally"
"Only a little","Cyprus",15.61406703,"Ques__climate_harmpersonally"
"Only a little","Czechia",33.74127739,"Ques__climate_harmpersonally"
"Only a little","Denmark",37.90455975,"Ques__climate_harmpersonally"
"Only a little","Dominican.Republic",17.30690756,"Ques__climate_harmpersonally"
"Only a little","Ecuador",12.06294444,"Ques__climate_harmpersonally"
"Only a little","Egypt",16.79731594,"Ques__climate_harmpersonally"
"Only a little","El.Salvador",12.82090897,"Ques__climate_harmpersonally"
"Only a little","Finland",38.12358507,"Ques__climate_harmpersonally"
"Only a little","France",15.17080123,"Ques__climate_harmpersonally"
"Only a little","Germany",22.04544126,"Ques__climate_harmpersonally"
"Only a little","Ghana",13.74252217,"Ques__climate_harmpersonally"
"Only a little","Greece",14.67843352,"Ques__climate_harmpersonally"
"Only a little","Guatemala",12.70169342,"Ques__climate_harmpersonally"
"Only a little","Haiti",12.0889124,"Ques__climate_harmpersonally"
"Only a little","Honduras",10.95629406,"Ques__climate_harmpersonally"
"Only a little","Hong.Kong",14.64499083,"Ques__climate_harmpersonally"
"Only a little","Hungary",11.87152514,"Ques__climate_harmpersonally"
"Only a little","India",10.85646546,"Ques__climate_harmpersonally"
"Only a little","Indonesia",16.0871247,"Ques__climate_harmpersonally"
"Only a little","Iraq",18.5373276,"Ques__climate_harmpersonally"
"Only a little","Ireland",21.36644189,"Ques__climate_harmpersonally"
"Only a little","Israel",18.72915351,"Ques__climate_harmpersonally"
"Only a little","Italy",15.29191125,"Ques__climate_harmpersonally"
"Only a little","Jamaica",15.84460294,"Ques__climate_harmpersonally"
"Only a little","Japan",15.51546102,"Ques__climate_harmpersonally"
"Only a little","Jordan",16.64983092,"Ques__climate_harmpersonally"
"Only a little","Kenya",9.629898239,"Ques__climate_harmpersonally"
"Only a little","Kosovo",7.074540685,"Ques__climate_harmpersonally"
"Only a little","Kuwait",19.86897444,"Ques__climate_harmpersonally"
"Only a little","Lao.People.s.Democratic.Republic",13.45409597,"Ques__climate_harmpersonally"
"Only a little","Lebanon",19.65627419,"Ques__climate_harmpersonally"
"Only a little","Libya",18.15539855,"Ques__climate_harmpersonally"
"Only a little","Lithuania",24.35919564,"Ques__climate_harmpersonally"
"Only a little","Malawi",4.94824877,"Ques__climate_harmpersonally"
"Only a little","Malaysia",11.47826764,"Ques__climate_harmpersonally"
"Only a little","Mexico",6.133319246,"Ques__climate_harmpersonally"
"Only a little","Morocco",8.505458247,"Ques__climate_harmpersonally"
"Only a little","Mozambique",12.09585201,"Ques__climate_harmpersonally"
"Only a little","Nepal",15.32284433,"Ques__climate_harmpersonally"
"Only a little","Netherlands",44.57072186,"Ques__climate_harmpersonally"
"Only a little","New.Zealand",23.12760688,"Ques__climate_harmpersonally"
"Only a little","Nicaragua",17.43811136,"Ques__climate_harmpersonally"
"Only a little","Nigeria",18.94067728,"Ques__climate_harmpersonally"
"Only a little","North.MAcedonia",14.07648799,"Ques__climate_harmpersonally"
"Only a little","Norway",33.25345023,"Ques__climate_harmpersonally"
"Only a little","Oman",17.45671052,"Ques__climate_harmpersonally"
"Only a little","Pakistan",15.06707893,"Ques__climate_harmpersonally"
"Only a little","Panama",12.24599963,"Ques__climate_harmpersonally"
"Only a little","Paraguay",15.82491087,"Ques__climate_harmpersonally"
"Only a little","Peru",9.700259802,"Ques__climate_harmpersonally"
"Only a little","Philippines",11.18470712,"Ques__climate_harmpersonally"
"Only a little","Poland",19.61601814,"Ques__climate_harmpersonally"
"Only a little","Portugal",7.845529394,"Ques__climate_harmpersonally"
"Only a little","Puerto.Rico",6.578130664,"Ques__climate_harmpersonally"
"Only a little","Qatar",18.91879184,"Ques__climate_harmpersonally"
"Only a little","Romania",9.561392595,"Ques__climate_harmpersonally"
"Only a little","Saudi.Arabia",18.08318941,"Ques__climate_harmpersonally"
"Only a little","Senegal",5.891548635,"Ques__climate_harmpersonally"
"Only a little","Serbia",11.10687119,"Ques__climate_harmpersonally"
"Only a little","Singapore",15.39864225,"Ques__climate_harmpersonally"
"Only a little","Slovakia",16.41259024,"Ques__climate_harmpersonally"
"Only a little","South.Africa",14.75205074,"Ques__climate_harmpersonally"
"Only a little","South.Korea",6.101753891,"Ques__climate_harmpersonally"
"Only a little","Spain",11.8173975,"Ques__climate_harmpersonally"
"Only a little","Sri.Lanka",11.25945403,"Ques__climate_harmpersonally"
"Only a little","Sub.Saharan.Africa",10.64358995,"Ques__climate_harmpersonally"
"Only a little","Sweden",22.85925249,"Ques__climate_harmpersonally"
"Only a little","Switzerland",25.05428469,"Ques__climate_harmpersonally"
"Only a little","Taiwan",10.33266541,"Ques__climate_harmpersonally"
"Only a little","Tanzania",12.64410935,"Ques__climate_harmpersonally"
"Only a little","Thailand",15.41633529,"Ques__climate_harmpersonally"
"Only a little","Trinidad.and.Tobago",12.77535781,"Ques__climate_harmpersonally"
"Only a little","Tunisia",12.83580563,"Ques__climate_harmpersonally"
"Only a little","Turkey",8.39446125,"Ques__climate_harmpersonally"
"Only a little","United.Arab.Emirates",16.09867339,"Ques__climate_harmpersonally"
"Only a little","United.Kingdom",26.60175301,"Ques__climate_harmpersonally"
"Only a little","United.States",18.43663319,"Ques__climate_harmpersonally"
"Only a little","Uruguay",11.54547682,"Ques__climate_harmpersonally"
"Only a little","Uzbekistan",27.45225439,"Ques__climate_harmpersonally"
"Only a little","Vietnam",8.870991896,"Ques__climate_harmpersonally"
"Only a little","Yemen",18.00177191,"Ques__climate_harmpersonally"
"Only a little","Zambia",11.62370266,"Ques__climate_harmpersonally"
"Not at all","Albania",4.593435824,"Ques__climate_harmpersonally"
"Not at all","Algeria",8.07256862,"Ques__climate_harmpersonally"
"Not at all","Angola",5.239685337,"Ques__climate_harmpersonally"
"Not at all","Argentina",6.384240992,"Ques__climate_harmpersonally"
"Not at all","Armenia",9.429638338,"Ques__climate_harmpersonally"
"Not at all","Asian...Pacific.Islands",2.910296035,"Ques__climate_harmpersonally"
"Not at all","Australia",14.79194129,"Ques__climate_harmpersonally"
"Not at all","Austria",5.165181568,"Ques__climate_harmpersonally"
"Not at all","Azerbaijan",11.53981159,"Ques__climate_harmpersonally"
"Not at all","Bangladesh",4.105982392,"Ques__climate_harmpersonally"
"Not at all","Belgium",4.517616707,"Ques__climate_harmpersonally"
"Not at all","Benin",3.522236566,"Ques__climate_harmpersonally"
"Not at all","Bolivia..Plurinational.State.of.",3.467468855,"Ques__climate_harmpersonally"
"Not at all","Bosnia.and.Herzegovina",8.272653472,"Ques__climate_harmpersonally"
"Not at all","Botswana",2.728313178,"Ques__climate_harmpersonally"
"Not at all","Brazil",4.910801675,"Ques__climate_harmpersonally"
"Not at all","Bulgaria",9.083925729,"Ques__climate_harmpersonally"
"Not at all","Burkina.Faso",4.553510896,"Ques__climate_harmpersonally"
"Not at all","Cambodia",3.919697167,"Ques__climate_harmpersonally"
"Not at all","Cameroon",3.437483535,"Ques__climate_harmpersonally"
"Not at all","Canada",10.62271027,"Ques__climate_harmpersonally"
"Not at all","Caribbean",4.505025812,"Ques__climate_harmpersonally"
"Not at all","Chile",3.002158837,"Ques__climate_harmpersonally"
"Not at all","Colombia",2.44210642,"Ques__climate_harmpersonally"
"Not at all","Congo..Democratic.Republic.of.the.",10.92815464,"Ques__climate_harmpersonally"
"Not at all","Costa.Rica",2.041533341,"Ques__climate_harmpersonally"
"Not at all","Cote.d.Ivoire",2.298525135,"Ques__climate_harmpersonally"
"Not at all","Croatia",6.053651966,"Ques__climate_harmpersonally"
"Not at all","Cyprus",7.984814687,"Ques__climate_harmpersonally"
"Not at all","Czechia",17.6157852,"Ques__climate_harmpersonally"
"Not at all","Denmark",11.09992385,"Ques__climate_harmpersonally"
"Not at all","Dominican.Republic",7.207460867,"Ques__climate_harmpersonally"
"Not at all","Ecuador",3.400538188,"Ques__climate_harmpersonally"
"Not at all","Egypt",8.914740259,"Ques__climate_harmpersonally"
"Not at all","El.Salvador",2.897406233,"Ques__climate_harmpersonally"
"Not at all","Finland",16.82013631,"Ques__climate_harmpersonally"
"Not at all","France",4.369271591,"Ques__climate_harmpersonally"
"Not at all","Germany",8.32452776,"Ques__climate_harmpersonally"
"Not at all","Ghana",2.415284774,"Ques__climate_harmpersonally"
"Not at all","Greece",5.629342532,"Ques__climate_harmpersonally"
"Not at all","Guatemala",4.335803624,"Ques__climate_harmpersonally"
"Not at all","Haiti",6.799186511,"Ques__climate_harmpersonally"
"Not at all","Honduras",4.571709945,"Ques__climate_harmpersonally"
"Not at all","Hong.Kong",6.360170883,"Ques__climate_harmpersonally"
"Not at all","Hungary",4.010420575,"Ques__climate_harmpersonally"
"Not at all","India",4.300644029,"Ques__climate_harmpersonally"
"Not at all","Indonesia",5.301630207,"Ques__climate_harmpersonally"
"Not at all","Iraq",12.892398,"Ques__climate_harmpersonally"
"Not at all","Ireland",10.05833205,"Ques__climate_harmpersonally"
"Not at all","Israel",9.673188402,"Ques__climate_harmpersonally"
"Not at all","Italy",3.897949063,"Ques__climate_harmpersonally"
"Not at all","Jamaica",3.36470778,"Ques__climate_harmpersonally"
"Not at all","Japan",2.78778621,"Ques__climate_harmpersonally"
"Not at all","Jordan",18.24758795,"Ques__climate_harmpersonally"
"Not at all","Kenya",7.531606463,"Ques__climate_harmpersonally"
"Not at all","Kosovo",4.264034494,"Ques__climate_harmpersonally"
"Not at all","Kuwait",9.924112321,"Ques__climate_harmpersonally"
"Not at all","Lao.People.s.Democratic.Republic",5.337450072,"Ques__climate_harmpersonally"
"Not at all","Lebanon",13.52654338,"Ques__climate_harmpersonally"
"Not at all","Libya",10.5751618,"Ques__climate_harmpersonally"
"Not at all","Lithuania",7.479534593,"Ques__climate_harmpersonally"
"Not at all","Malawi",1.326242803,"Ques__climate_harmpersonally"
"Not at all","Malaysia",3.023568025,"Ques__climate_harmpersonally"
"Not at all","Mexico",1.070029457,"Ques__climate_harmpersonally"
"Not at all","Morocco",8.865187064,"Ques__climate_harmpersonally"
"Not at all","Mozambique",2.788008229,"Ques__climate_harmpersonally"
"Not at all","Nepal",5.746667765,"Ques__climate_harmpersonally"
"Not at all","Netherlands",9.509334787,"Ques__climate_harmpersonally"
"Not at all","New.Zealand",10.77770663,"Ques__climate_harmpersonally"
"Not at all","Nicaragua",2.048318358,"Ques__climate_harmpersonally"
"Not at all","Nigeria",8.809218731,"Ques__climate_harmpersonally"
"Not at all","North.MAcedonia",9.585448702,"Ques__climate_harmpersonally"
