"response","Country","Number","question"
"Very high","Lebanon",29.11619942,"Ques__gov_priority"
"Very high","Libya",26.58564334,"Ques__gov_priority"
"Very high","Lithuania",21.00383317,"Ques__gov_priority"
"Very high","Malawi",55.14478222,"Ques__gov_priority"
"Very high","Malaysia",25.39205407,"Ques__gov_priority"
"Very high","Mexico",59.79359289,"Ques__gov_priority"
"Very high","Morocco",37.11172329,"Ques__gov_priority"
"Very high","Mozambique",40.0286496,"Ques__gov_priority"
"Very high","Nepal",37.07757128,"Ques__gov_priority"
"Very high","Netherlands",26.13022059,"Ques__gov_priority"
"Very high","New.Zealand",35.76367281,"Ques__gov_priority"
"Very high","Nicaragua",57.97977868,"Ques__gov_priority"
"Very high","Nigeria",34.32103146,"Ques__gov_priority"
"Very high","North.MAcedonia",32.86067703,"Ques__gov_priority"
"Very high","Norway",24.1427176,"Ques__gov_priority"
"Very high","Oman",27.87388006,"Ques__gov_priority"
"Very high","Pakistan",38.07706049,"Ques__gov_priority"
"Very high","Panama",52.99783804,"Ques__gov_priority"
"Very high","Paraguay",38.39889446,"Ques__gov_priority"
"Very high","Peru",49.15336137,"Ques__gov_priority"
"Very high","Philippines",38.27495853,"Ques__gov_priority"
"Very high","Poland",33.86179841,"Ques__gov_priority"
"Very high","Portugal",45.13805312,"Ques__gov_priority"
"Very high","Puerto.Rico",58.09967707,"Ques__gov_priority"
"Very high","Qatar",31.79670573,"Ques__gov_priority"
"Very high","Romania",37.49484748,"Ques__gov_priority"
"Very high","Saudi.Arabia",30.45975974,"Ques__gov_priority"
"Very high","Senegal",39.67773016,"Ques__gov_priority"
"Very high","Serbia",35.10744616,"Ques__gov_priority"
"Very high","Singapore",32.64915233,"Ques__gov_priority"
"Very high","Slovakia",26.65361917,"Ques__gov_priority"
"Very high","South.Africa",46.42449093,"Ques__gov_priority"
"Very high","South.Korea",21.63896161,"Ques__gov_priority"
"Very high","Spain",52.29222944,"Ques__gov_priority"
"Very high","Sri.Lanka",39.72330914,"Ques__gov_priority"
"Very high","Sub.Saharan.Africa",41.67777056,"Ques__gov_priority"
"Very high","Sweden",35.72739952,"Ques__gov_priority"
"Very high","Switzerland",28.81540839,"Ques__gov_priority"
"Very high","Taiwan",22.67802969,"Ques__gov_priority"
"Very high","Tanzania",45.6383598,"Ques__gov_priority"
"Very high","Thailand",21.23395692,"Ques__gov_priority"
"Very high","Trinidad.and.Tobago",44.65164355,"Ques__gov_priority"
"Very high","Tunisia",36.68297397,"Ques__gov_priority"
"Very high","Turkey",28.00328153,"Ques__gov_priority"
"Very high","United.Arab.Emirates",37.57534907,"Ques__gov_priority"
"Very high","United.Kingdom",42.89308613,"Ques__gov_priority"
"Very high","United.States",36.40244846,"Ques__gov_priority"
"Very high","Uruguay",37.48717652,"Ques__gov_priority"
"Very high","Uzbekistan",32.65769368,"Ques__gov_priority"
"Very high","Vietnam",32.52464841,"Ques__gov_priority"
"Very high","Yemen",12.15209379,"Ques__gov_priority"
"Very high","Zambia",48.33173249,"Ques__gov_priority"
"High","Albania",32.70376177,"Ques__gov_priority"
"High","Algeria",25.37764215,"Ques__gov_priority"
"High","Angola",32.39498331,"Ques__gov_priority"
"High","Argentina",34.08763095,"Ques__gov_priority"
"High","Armenia",27.97306044,"Ques__gov_priority"
"High","Asian...Pacific.Islands",27.96806554,"Ques__gov_priority"
"High","Australia",24.64251316,"Ques__gov_priority"
"High","Austria",37.71213928,"Ques__gov_priority"
"High","Azerbaijan",34.84525943,"Ques__gov_priority"
"High","Bangladesh",25.73565409,"Ques__gov_priority"
"High","Belgium",35.81393967,"Ques__gov_priority"
"High","Benin",20.38988462,"Ques__gov_priority"
"High","Bolivia..Plurinational.State.of.",29.274585,"Ques__gov_priority"
"High","Bosnia.and.Herzegovina",36.60921993,"Ques__gov_priority"
"High","Botswana",26.6980164,"Ques__gov_priority"
"High","Brazil",24.85298338,"Ques__gov_priority"
"High","Bulgaria",38.90403051,"Ques__gov_priority"
"High","Burkina.Faso",32.00567716,"Ques__gov_priority"
"High","Cambodia",30.0855207,"Ques__gov_priority"
"High","Cameroon",30.6163077,"Ques__gov_priority"
"High","Canada",31.06421005,"Ques__gov_priority"
"High","Caribbean",30.16307266,"Ques__gov_priority"
"High","Chile",24.26096207,"Ques__gov_priority"
"High","Colombia",23.84557901,"Ques__gov_priority"
"High","Congo..Democratic.Republic.of.the.",28.92620196,"Ques__gov_priority"
"High","Costa.Rica",28.16982451,"Ques__gov_priority"
"High","Cote.d.Ivoire",32.21241942,"Ques__gov_priority"
"High","Croatia",36.65233407,"Ques__gov_priority"
"High","Cyprus",32.66041199,"Ques__gov_priority"
"High","Czechia",35.8122359,"Ques__gov_priority"
"High","Denmark",37.26907705,"Ques__gov_priority"
"High","Dominican.Republic",28.4181438,"Ques__gov_priority"
"High","Ecuador",28.01005835,"Ques__gov_priority"
"High","Egypt",23.11948269,"Ques__gov_priority"
"High","El.Salvador",24.41518288,"Ques__gov_priority"
"High","Finland",27.68904221,"Ques__gov_priority"
"High","France",36.94434283,"Ques__gov_priority"
"High","Germany",35.49446688,"Ques__gov_priority"
"High","Ghana",20.03695304,"Ques__gov_priority"
"High","Greece",48.22832981,"Ques__gov_priority"
"High","Guatemala",25.80669492,"Ques__gov_priority"
"High","Haiti",13.67220339,"Ques__gov_priority"
"High","Honduras",20.31940169,"Ques__gov_priority"
"High","Hong.Kong",34.30636442,"Ques__gov_priority"
"High","Hungary",43.55908391,"Ques__gov_priority"
"High","India",24.17509368,"Ques__gov_priority"
"High","Indonesia",30.23251455,"Ques__gov_priority"
"High","Iraq",26.4108115,"Ques__gov_priority"
"High","Ireland",34.81045263,"Ques__gov_priority"
"High","Israel",35.50363422,"Ques__gov_priority"
"High","Italy",39.07974139,"Ques__gov_priority"
"High","Jamaica",23.57522519,"Ques__gov_priority"
"High","Japan",34.55443443,"Ques__gov_priority"
"High","Jordan",25.65890041,"Ques__gov_priority"
"High","Kenya",24.54476045,"Ques__gov_priority"
"High","Kosovo",13.84316608,"Ques__gov_priority"
"High","Kuwait",22.66591949,"Ques__gov_priority"
"High","Lao.People.s.Democratic.Republic",30.15172347,"Ques__gov_priority"
"High","Lebanon",25.13177948,"Ques__gov_priority"
"High","Libya",21.89848324,"Ques__gov_priority"
"High","Lithuania",40.36743811,"Ques__gov_priority"
"High","Malawi",20.28570739,"Ques__gov_priority"
"High","Malaysia",31.89433171,"Ques__gov_priority"
"High","Mexico",28.46439619,"Ques__gov_priority"
"High","Morocco",29.20545811,"Ques__gov_priority"
"High","Mozambique",20.94867897,"Ques__gov_priority"
"High","Nepal",20.02442161,"Ques__gov_priority"
"High","Netherlands",35.08695457,"Ques__gov_priority"
"High","New.Zealand",30.86684709,"Ques__gov_priority"
"High","Nicaragua",20.92697708,"Ques__gov_priority"
"High","Nigeria",26.80730086,"Ques__gov_priority"
"High","North.MAcedonia",28.66619886,"Ques__gov_priority"
"High","Norway",32.61422834,"Ques__gov_priority"
"High","Oman",28.53192069,"Ques__gov_priority"
"High","Pakistan",22.20915157,"Ques__gov_priority"
"High","Panama",27.70245974,"Ques__gov_priority"
"High","Paraguay",31.21209752,"Ques__gov_priority"
"High","Peru",33.81052083,"Ques__gov_priority"
"High","Philippines",39.89883697,"Ques__gov_priority"
"High","Poland",36.92504874,"Ques__gov_priority"
"High","Portugal",38.64823112,"Ques__gov_priority"
"High","Puerto.Rico",29.57351787,"Ques__gov_priority"
"High","Qatar",26.87146618,"Ques__gov_priority"
"High","Romania",32.33053446,"Ques__gov_priority"
"High","Saudi.Arabia",27.03248995,"Ques__gov_priority"
"High","Senegal",24.29920103,"Ques__gov_priority"
"High","Serbia",33.12133478,"Ques__gov_priority"
"High","Singapore",36.25307297,"Ques__gov_priority"
"High","Slovakia",40.64431766,"Ques__gov_priority"
"High","South.Africa",29.58419313,"Ques__gov_priority"
"High","South.Korea",46.66081435,"Ques__gov_priority"
"High","Spain",33.30890643,"Ques__gov_priority"
"High","Sri.Lanka",26.32889503,"Ques__gov_priority"
"High","Sub.Saharan.Africa",23.72257425,"Ques__gov_priority"
"High","Sweden",27.90486966,"Ques__gov_priority"
"High","Switzerland",40.79476814,"Ques__gov_priority"
"High","Taiwan",37.73194118,"Ques__gov_priority"
"High","Tanzania",16.10405553,"Ques__gov_priority"
"High","Thailand",34.23902239,"Ques__gov_priority"
"High","Trinidad.and.Tobago",30.3110149,"Ques__gov_priority"
"High","Tunisia",25.7194056,"Ques__gov_priority"
"High","Turkey",25.74451771,"Ques__gov_priority"
"High","United.Arab.Emirates",29.75759565,"Ques__gov_priority"
"High","United.Kingdom",32.30992506,"Ques__gov_priority"
"High","United.States",24.58125852,"Ques__gov_priority"
"High","Uruguay",41.44283608,"Ques__gov_priority"
"High","Uzbekistan",37.02959185,"Ques__gov_priority"
"High","Vietnam",31.10849557,"Ques__gov_priority"
"High","Yemen",23.36309403,"Ques__gov_priority"
"High","Zambia",22.71333944,"Ques__gov_priority"
"Medium","Albania",23.36798885,"Ques__gov_priority"
"Medium","Algeria",28.97555495,"Ques__gov_priority"
"Medium","Angola",19.67317589,"Ques__gov_priority"
"Medium","Argentina",11.66159232,"Ques__gov_priority"
"Medium","Armenia",40.40474106,"Ques__gov_priority"
"Medium","Asian...Pacific.Islands",15.77932713,"Ques__gov_priority"
"Medium","Australia",17.24045658,"Ques__gov_priority"
"Medium","Austria",22.70677291,"Ques__gov_priority"
"Medium","Azerbaijan",25.52793956,"Ques__gov_priority"
"Medium","Bangladesh",19.16166327,"Ques__gov_priority"
"Medium","Belgium",23.69586706,"Ques__gov_priority"
"Medium","Benin",20.83057602,"Ques__gov_priority"
"Medium","Bolivia..Plurinational.State.of.",13.14499795,"Ques__gov_priority"
"Medium","Bosnia.and.Herzegovina",27.13892385,"Ques__gov_priority"
"Medium","Botswana",22.85639502,"Ques__gov_priority"
"Medium","Brazil",16.26493859,"Ques__gov_priority"
"Medium","Bulgaria",22.63463564,"Ques__gov_priority"
"Medium","Burkina.Faso",18.73834045,"Ques__gov_priority"
"Medium","Cambodia",26.79468548,"Ques__gov_priority"
"Medium","Cameroon",25.05244596,"Ques__gov_priority"
"Medium","Canada",17.92403553,"Ques__gov_priority"
"Medium","Caribbean",16.28786136,"Ques__gov_priority"
"Medium","Chile",5.918450372,"Ques__gov_priority"
"Medium","Colombia",9.851253115,"Ques__gov_priority"
"Medium","Congo..Democratic.Republic.of.the.",23.22059982,"Ques__gov_priority"
"Medium","Costa.Rica",8.054525651,"Ques__gov_priority"
"Medium","Cote.d.Ivoire",18.19508487,"Ques__gov_priority"
"Medium","Croatia",20.29423247,"Ques__gov_priority"
"Medium","Cyprus",17.07007179,"Ques__gov_priority"
"Medium","Czechia",35.74333577,"Ques__gov_priority"
"Medium","Denmark",23.96711077,"Ques__gov_priority"
"Medium","Dominican.Republic",16.19521762,"Ques__gov_priority"
"Medium","Ecuador",14.63789546,"Ques__gov_priority"
"Medium","Egypt",32.59959131,"Ques__gov_priority"
"Medium","El.Salvador",8.206567282,"Ques__gov_priority"
"Medium","Finland",22.13479182,"Ques__gov_priority"
"Medium","France",16.80030959,"Ques__gov_priority"
"Medium","Germany",23.80403562,"Ques__gov_priority"
"Medium","Ghana",18.16647021,"Ques__gov_priority"
"Medium","Greece",13.41130728,"Ques__gov_priority"
"Medium","Guatemala",16.12390355,"Ques__gov_priority"
"Medium","Haiti",18.53339827,"Ques__gov_priority"
"Medium","Honduras",13.75211621,"Ques__gov_priority"
"Medium","Hong.Kong",30.02225301,"Ques__gov_priority"
"Medium","Hungary",18.3450388,"Ques__gov_priority"
"Medium","India",22.24180789,"Ques__gov_priority"
"Medium","Indonesia",34.63735616,"Ques__gov_priority"
"Medium","Iraq",32.63702192,"Ques__gov_priority"
"Medium","Ireland",17.64909662,"Ques__gov_priority"
"Medium","Israel",20.50174719,"Ques__gov_priority"
"Medium","Italy",12.34193028,"Ques__gov_priority"
"Medium","Jamaica",15.07157718,"Ques__gov_priority"
"Medium","Japan",29.78685998,"Ques__gov_priority"
"Medium","Jordan",33.56437255,"Ques__gov_priority"
"Medium","Kenya",20.18947434,"Ques__gov_priority"
"Medium","Kosovo",36.33778446,"Ques__gov_priority"
"Medium","Kuwait",28.7912216,"Ques__gov_priority"
"Medium","Lao.People.s.Democratic.Republic",34.3649373,"Ques__gov_priority"
"Medium","Lebanon",28.10949669,"Ques__gov_priority"
"Medium","Libya",32.26187863,"Ques__gov_priority"
"Medium","Lithuania",29.8125705,"Ques__gov_priority"
"Medium","Malawi",11.64702838,"Ques__gov_priority"
"Medium","Malaysia",28.95850796,"Ques__gov_priority"
"Medium","Mexico",8.333030312,"Ques__gov_priority"
"Medium","Morocco",20.88077256,"Ques__gov_priority"
"Medium","Mozambique",27.7495388,"Ques__gov_priority"
"Medium","Nepal",29.24482568,"Ques__gov_priority"
"Medium","Netherlands",26.90736342,"Ques__gov_priority"
"Medium","New.Zealand",23.28451149,"Ques__gov_priority"
"Medium","Nicaragua",13.5114266,"Ques__gov_priority"
"Medium","Nigeria",26.52511406,"Ques__gov_priority"
"Medium","North.MAcedonia",28.36648599,"Ques__gov_priority"
"Medium","Norway",29.96209183,"Ques__gov_priority"
"Medium","Oman",31.48654595,"Ques__gov_priority"
"Medium","Pakistan",26.89173679,"Ques__gov_priority"
"Medium","Panama",14.36429034,"Ques__gov_priority"
"Medium","Paraguay",21.46811861,"Ques__gov_priority"
"Medium","Peru",11.91922517,"Ques__gov_priority"
"Medium","Philippines",16.62683717,"Ques__gov_priority"
"Medium","Poland",21.69253357,"Ques__gov_priority"
"Medium","Portugal",12.23901646,"Ques__gov_priority"
"Medium","Puerto.Rico",8.500944831,"Ques__gov_priority"
"Medium","Qatar",25.28443583,"Ques__gov_priority"
"Medium","Romania",19.75224694,"Ques__gov_priority"
"Medium","Saudi.Arabia",29.6231931,"Ques__gov_priority"
"Medium","Senegal",22.92576844,"Ques__gov_priority"
"Medium","Serbia",21.73510266,"Ques__gov_priority"
"Medium","Singapore",23.71194554,"Ques__gov_priority"
"Medium","Slovakia",25.26675162,"Ques__gov_priority"
"Medium","South.Africa",16.27432267,"Ques__gov_priority"
"Medium","South.Korea",21.87872971,"Ques__gov_priority"
"Medium","Spain",9.933999723,"Ques__gov_priority"
"Medium","Sri.Lanka",23.24555949,"Ques__gov_priority"
"Medium","Sub.Saharan.Africa",23.57404068,"Ques__gov_priority"
"Medium","Sweden",26.92202311,"Ques__gov_priority"
"Medium","Switzerland",20.59922015,"Ques__gov_priority"
"Medium","Taiwan",27.11031069,"Ques__gov_priority"
"Medium","Tanzania",24.60483646,"Ques__gov_priority"
"Medium","Thailand",37.26409454,"Ques__gov_priority"
"Medium","Trinidad.and.Tobago",17.59639014,"Ques__gov_priority"
"Medium","Tunisia",24.60486268,"Ques__gov_priority"
"Medium","Turkey",24.25296039,"Ques__gov_priority"
"Medium","United.Arab.Emirates",24.1683103,"Ques__gov_priority"
"Medium","United.Kingdom",17.37674753,"Ques__gov_priority"
"Medium","United.States",18.29482632,"Ques__gov_priority"
"Medium","Uruguay",17.19415171,"Ques__gov_priority"
"Medium","Uzbekistan",23.36379147,"Ques__gov_priority"
"Medium","Vietnam",29.13545268,"Ques__gov_priority"
"Medium","Yemen",33.66516873,"Ques__gov_priority"
"Medium","Zambia",19.49082093,"Ques__gov_priority"
"Low","Albania",9.439656225,"Ques__gov_priority"
"Low","Algeria",12.08925395,"Ques__gov_priority"
"Low","Angola",6.040522309,"Ques__gov_priority"
"Low","Argentina",5.719393938,"Ques__gov_priority"
"Low","Armenia",7.172213588,"Ques__gov_priority"
"Low","Asian...Pacific.Islands",5.960029736,"Ques__gov_priority"
"Low","Australia",11.38911591,"Ques__gov_priority"
"Low","Austria",6.788485011,"Ques__gov_priority"
"Low","Azerbaijan",15.11349293,"Ques__gov_priority"
"Low","Bangladesh",8.001621981,"Ques__gov_priority"
"Low","Belgium",6.646609203,"Ques__gov_priority"
"Low","Benin",14.57106141,"Ques__gov_priority"
"Low","Bolivia..Plurinational.State.of.",4.791197045,"Ques__gov_priority"
"Low","Bosnia.and.Herzegovina",8.480623025,"Ques__gov_priority"
"Low","Botswana",10.60360659,"Ques__gov_priority"
"Low","Brazil",4.931635568,"Ques__gov_priority"
"Low","Bulgaria",8.705804233,"Ques__gov_priority"
"Low","Burkina.Faso",3.456891272,"Ques__gov_priority"
"Low","Cambodia",5.796116311,"Ques__gov_priority"
"Low","Cameroon",11.25556653,"Ques__gov_priority"
"Low","Canada",12.03589432,"Ques__gov_priority"
"Low","Caribbean",8.007466964,"Ques__gov_priority"
"Low","Chile",2.312764426,"Ques__gov_priority"
"Low","Colombia",4.890494723,"Ques__gov_priority"
"Low","Congo..Democratic.Republic.of.the.",12.24879474,"Ques__gov_priority"
"Low","Costa.Rica",3.695395435,"Ques__gov_priority"
"Low","Cote.d.Ivoire",6.532944136,"Ques__gov_priority"
"Low","Croatia",6.236079133,"Ques__gov_priority"
"Low","Cyprus",10.98165281,"Ques__gov_priority"
"Low","Czechia",11.49381163,"Ques__gov_priority"
"Low","Denmark",5.684636557,"Ques__gov_priority"
"Low","Dominican.Republic",7.084091647,"Ques__gov_priority"
"Low","Ecuador",4.511175023,"Ques__gov_priority"
"Low","Egypt",11.97024363,"Ques__gov_priority"
"Low","El.Salvador",5.947772894,"Ques__gov_priority"
"Low","Finland",20.41374779,"Ques__gov_priority"
"Low","France",4.244347919,"Ques__gov_priority"
"Low","Germany",11.59511584,"Ques__gov_priority"
"Low","Ghana",17.87051513,"Ques__gov_priority"
"Low","Greece",6.814557438,"Ques__gov_priority"
"Low","Guatemala",5.857316723,"Ques__gov_priority"
"Low","Haiti",17.4068205,"Ques__gov_priority"
"Low","Honduras",6.95628019,"Ques__gov_priority"
"Low","Hong.Kong",20.33737188,"Ques__gov_priority"
"Low","Hungary",3.056009588,"Ques__gov_priority"
"Low","India",7.435127956,"Ques__gov_priority"
"Low","Indonesia",9.045162133,"Ques__gov_priority"
"Low","Iraq",15.49255079,"Ques__gov_priority"
"Low","Ireland",9.193786696,"Ques__gov_priority"
"Low","Israel",9.049541666,"Ques__gov_priority"
"Low","Italy",4.008135466,"Ques__gov_priority"
"Low","Jamaica",9.145399013,"Ques__gov_priority"
"Low","Japan",18.48456683,"Ques__gov_priority"
"Low","Jordan",12.53698266,"Ques__gov_priority"
"Low","Kenya",6.707029641,"Ques__gov_priority"
"Low","Kosovo",15.88755598,"Ques__gov_priority"
"Low","Kuwait",12.58224247,"Ques__gov_priority"
"Low","Lao.People.s.Democratic.Republic",4.887956151,"Ques__gov_priority"
"Low","Lebanon",15.43536796,"Ques__gov_priority"
"Low","Libya",15.23796357,"Ques__gov_priority"
"Low","Lithuania",7.980534864,"Ques__gov_priority"
"Low","Malawi",10.70628607,"Ques__gov_priority"
"Low","Malaysia",12.71727216,"Ques__gov_priority"
"Low","Mexico",2.621729954,"Ques__gov_priority"
"Low","Morocco",7.971879948,"Ques__gov_priority"
"Low","Mozambique",10.34534772,"Ques__gov_priority"
"Low","Nepal",11.9360274,"Ques__gov_priority"
"Low","Netherlands",11.33659511,"Ques__gov_priority"
"Low","New.Zealand",9.594654298,"Ques__gov_priority"
"Low","Nicaragua",5.798312419,"Ques__gov_priority"
"Low","Nigeria",9.369909651,"Ques__gov_priority"
"Low","North.MAcedonia",8.448057424,"Ques__gov_priority"
"Low","Norway",12.93622007,"Ques__gov_priority"
"Low","Oman",11.85728772,"Ques__gov_priority"
"Low","Pakistan",11.79675174,"Ques__gov_priority"
"Low","Panama",3.339555725,"Ques__gov_priority"
"Low","Paraguay",7.025281755,"Ques__gov_priority"
"Low","Peru",3.524271171,"Ques__gov_priority"
"Low","Philippines",4.335673154,"Ques__gov_priority"
"Low","Poland",7.120726388,"Ques__gov_priority"
"Low","Portugal",3.153300408,"Ques__gov_priority"
"Low","Puerto.Rico",3.301238506,"Ques__gov_priority"
"Low","Qatar",13.21747604,"Ques__gov_priority"
"Low","Romania",7.53490713,"Ques__gov_priority"
"Low","Saudi.Arabia",9.250783957,"Ques__gov_priority"
"Low","Senegal",9.966425125,"Ques__gov_priority"
"Low","Serbia",7.817271791,"Ques__gov_priority"
"Low","Singapore",6.430012329,"Ques__gov_priority"
"Low","Slovakia",6.898102994,"Ques__gov_priority"
"Low","South.Africa",6.91983743,"Ques__gov_priority"
"Low","South.Korea",9.700870212,"Ques__gov_priority"
"Low","Spain",3.788322506,"Ques__gov_priority"
"Low","Sri.Lanka",10.28941761,"Ques__gov_priority"
"Low","Sub.Saharan.Africa",8.877679114,"Ques__gov_priority"
"Low","Sweden",9.322009423,"Ques__gov_priority"
"Low","Switzerland",9.485143129,"Ques__gov_priority"
"Low","Taiwan",11.50857073,"Ques__gov_priority"
"Low","Tanzania",11.29394853,"Ques__gov_priority"
"Low","Thailand",5.839129077,"Ques__gov_priority"
"Low","Trinidad.and.Tobago",6.351138827,"Ques__gov_priority"
"Low","Tunisia",12.4544911,"Ques__gov_priority"
"Low","Turkey",20.23125301,"Ques__gov_priority"
"Low","United.Arab.Emirates",6.86508462,"Ques__gov_priority"
"Low","United.Kingdom",7.08679919,"Ques__gov_priority"
"Low","United.States",20.51523871,"Ques__gov_priority"
"Low","Uruguay",3.469022333,"Ques__gov_priority"
"Low","Uzbekistan",5.153082314,"Ques__gov_priority"
"Low","Vietnam",5.138079235,"Ques__gov_priority"
"Low","Yemen",26.34926118,"Ques__gov_priority"
"Low","Zambia",7.757765988,"Ques__gov_priority"
"Refused","Albania",1.572291539,"Ques__gov_priority"
"Refused","Algeria",3.329258243,"Ques__gov_priority"
"Refused","Angola",2.309242736,"Ques__gov_priority"
"Refused","Argentina",0.583076294,"Ques__gov_priority"
"Refused","Armenia",1.999255701,"Ques__gov_priority"
"Refused","Asian...Pacific.Islands",1.322430519,"Ques__gov_priority"
"Refused","Australia",0.376619453,"Ques__gov_priority"
"Refused","Austria",0.503612489,"Ques__gov_priority"
"Refused","Azerbaijan",2.068352941,"Ques__gov_priority"
"Refused","Bangladesh",1.117418422,"Ques__gov_priority"
"Refused","Belgium",0.26974324,"Ques__gov_priority"
"Refused","Benin",4.457294124,"Ques__gov_priority"
"Refused","Bolivia..Plurinational.State.of.",1.343541445,"Ques__gov_priority"
"Refused","Bosnia.and.Herzegovina",2.062822189,"Ques__gov_priority"
"Refused","Botswana",0.916645309,"Ques__gov_priority"
"Refused","Brazil",1.614834734,"Ques__gov_priority"
"Refused","Bulgaria",2.161462431,"Ques__gov_priority"
"Refused","Burkina.Faso",4.193010547,"Ques__gov_priority"
"Refused","Cambodia",2.214542667,"Ques__gov_priority"
"Refused","Cameroon",3.931964175,"Ques__gov_priority"
"Refused","Canada",0.37646166,"Ques__gov_priority"
"Refused","Caribbean",1.888210344,"Ques__gov_priority"
"Refused","Chile",0.609166464,"Ques__gov_priority"
"Refused","Colombia",1.783892154,"Ques__gov_priority"
"Refused","Congo..Democratic.Republic.of.the.",1.114847947,"Ques__gov_priority"
"Refused","Costa.Rica",1.207598928,"Ques__gov_priority"
"Refused","Cote.d.Ivoire",1.609271751,"Ques__gov_priority"
"Refused","Croatia",1.012580219,"Ques__gov_priority"
"Refused","Cyprus",0.118904689,"Ques__gov_priority"
"Refused","Czechia",0.190296431,"Ques__gov_priority"
"Refused","Denmark",0.119555458,"Ques__gov_priority"
"Refused","Dominican.Republic",2.880015709,"Ques__gov_priority"
"Refused","Ecuador",1.487922411,"Ques__gov_priority"
"Refused","Egypt",4.575368797,"Ques__gov_priority"
"Refused","El.Salvador",2.10356016,"Ques__gov_priority"
"Refused","Finland",0.656193371,"Ques__gov_priority"
"Refused","France",0.303582651,"Ques__gov_priority"
"Refused","Germany",0.450286538,"Ques__gov_priority"
"Refused","Ghana",2.189615026,"Ques__gov_priority"
"Refused","Greece",0.853119721,"Ques__gov_priority"
"Refused","Guatemala",2.740402515,"Ques__gov_priority"
"Refused","Haiti",4.235377697,"Ques__gov_priority"
"Refused","Honduras",2.741179359,"Ques__gov_priority"
"Refused","Hong.Kong",0.321373947,"Ques__gov_priority"
"Refused","Hungary",0.579242387,"Ques__gov_priority"
"Refused","India",1.966782977,"Ques__gov_priority"
"Refused","Indonesia",2.546068602,"Ques__gov_priority"
"Refused","Iraq",2.659354284,"Ques__gov_priority"
"Refused","Ireland",0.375456983,"Ques__gov_priority"
